estado,campo,sku_origen,referencia_original,sku_destino_esperado,sku_destino_resuelto,product_id,equivalent_product_id
"VALID","sim_sp","AP.MB-HE9518","SIM2326H","SP.SIM2326H","SP.SIM2326H","f31415fa-6993-41d9-b1af-52e9066e78ee","d3189b27-ee71-4128-8568-92a9da39493b"
"VALID","sim_sp","AP.MB-HE9518","SIM2327H","SP.SIM2327H","SP.SIM2327H","f31415fa-6993-41d9-b1af-52e9066e78ee","63467992-1903-4dfd-975a-d0ac4a74e276"
"VALID","sim_sp","AP.MB-HE9518","SIM2328H","SP.SIM2328H","SP.SIM2328H","f31415fa-6993-41d9-b1af-52e9066e78ee","b22604fe-71ea-47ff-ba67-966246c1fd6b"
"VALID","sim_sp","AP.MB-HE9518","SIM2329H","SP.SIM2329H","SP.SIM2329H","f31415fa-6993-41d9-b1af-52e9066e78ee","641e261a-b2fd-464d-a5bb-e00eaf6999ee"
"VALID","sim_sp","AP.MB-HE9518","SIM2330H","SP.SIM2330H","SP.SIM2330H","f31415fa-6993-41d9-b1af-52e9066e78ee","27e69785-22e3-4d77-bd54-bd2e377a939d"
"VALID","sim_sp","AP.MB-5220","SIM2325H","SP.SIM2325H","SP.SIM2325H","0e66d9dc-ece0-447e-ac1e-c232c83617c1","b0bfd494-7cde-4d81-a9e8-6e8852f7dc45"
"VALID","sim_sp","AP.MB-5220","SIM2326H","SP.SIM2326H","SP.SIM2326H","0e66d9dc-ece0-447e-ac1e-c232c83617c1","d3189b27-ee71-4128-8568-92a9da39493b"
"VALID","sim_sp","AP.MB-5220","SIM2327H","SP.SIM2327H","SP.SIM2327H","0e66d9dc-ece0-447e-ac1e-c232c83617c1","63467992-1903-4dfd-975a-d0ac4a74e276"
"VALID","sim_sp","AP.MB-5220","SIM2328H","SP.SIM2328H","SP.SIM2328H","0e66d9dc-ece0-447e-ac1e-c232c83617c1","b22604fe-71ea-47ff-ba67-966246c1fd6b"
"VALID","sim_sp","AP.MB-5220","SIM2329H","SP.SIM2329H","SP.SIM2329H","0e66d9dc-ece0-447e-ac1e-c232c83617c1","641e261a-b2fd-464d-a5bb-e00eaf6999ee"
"VALID","sim_sp","AP.MB-5220","SIM2330H","SP.SIM2330H","SP.SIM2330H","0e66d9dc-ece0-447e-ac1e-c232c83617c1","27e69785-22e3-4d77-bd54-bd2e377a939d"
"VALID","sim_sp","AP.SF-5112","S2308APM","SP.S2308APM","SP.S2308APM","ef3060a1-7a90-463c-a5fa-24f93c289d15","50b9b76e-ff2f-420c-8407-60d14e299357"
"VALID","sim_sp","AP.SF-5112","S2308BH","SP.S2308BH","SP.S2308BH","ef3060a1-7a90-463c-a5fa-24f93c289d15","379bd633-6e07-4440-9c92-974a84a79902"
"VALID","sim_sp","AP.SF-5112","S2308BHM","SP.S2308BHM","SP.S2308BHM","ef3060a1-7a90-463c-a5fa-24f93c289d15","673ecd9d-db65-4ccc-8245-cac4ba59fcd3"
"VALID","sim_sp","AP.SF-5112","S2308H","SP.S2308H","SP.S2308H","ef3060a1-7a90-463c-a5fa-24f93c289d15","5578f370-eff8-43fb-8674-837bb933da73"
"VALID","sim_sp","AP.SF-5112","S2308HM","SP.S2308HM","SP.S2308HM","ef3060a1-7a90-463c-a5fa-24f93c289d15","c5bf51dc-1706-4c0f-9013-3aa6285bd769"
"VALID","sim_sp","AP.SF-5112","S2309APM","SP.S2309APM","SP.S2309APM","ef3060a1-7a90-463c-a5fa-24f93c289d15","4fd33e59-22ed-4695-b5af-da33573de297"
"VALID","sim_sp","AP.FL-5114","S2308APM","SP.S2308APM","SP.S2308APM","ec6749a3-9fd3-4a6a-b114-95f1904cd4c0","50b9b76e-ff2f-420c-8407-60d14e299357"
"VALID","sim_sp","AP.FL-5114","S2308BH","SP.S2308BH","SP.S2308BH","ec6749a3-9fd3-4a6a-b114-95f1904cd4c0","379bd633-6e07-4440-9c92-974a84a79902"
"VALID","sim_sp","AP.FL-5114","S2308BHM","SP.S2308BHM","SP.S2308BHM","ec6749a3-9fd3-4a6a-b114-95f1904cd4c0","673ecd9d-db65-4ccc-8245-cac4ba59fcd3"
"VALID","sim_sp","AP.FL-5114","S2308H","SP.S2308H","SP.S2308H","ec6749a3-9fd3-4a6a-b114-95f1904cd4c0","5578f370-eff8-43fb-8674-837bb933da73"
"VALID","sim_sp","AP.FL-5114","S2308HM","SP.S2308HM","SP.S2308HM","ec6749a3-9fd3-4a6a-b114-95f1904cd4c0","c5bf51dc-1706-4c0f-9013-3aa6285bd769"
"VALID","sim_sp","AP.FL-5114","S2309APM","SP.S2309APM","SP.S2309APM","ec6749a3-9fd3-4a6a-b114-95f1904cd4c0","4fd33e59-22ed-4695-b5af-da33573de297"
"VALID","sim_sp","AP.SF-5116","S2308APM","SP.S2308APM","SP.S2308APM","7a90d8a1-6dac-425d-b829-62f1e774ac4b","50b9b76e-ff2f-420c-8407-60d14e299357"
"VALID","sim_sp","AP.SF-5116","S2308BH","SP.S2308BH","SP.S2308BH","7a90d8a1-6dac-425d-b829-62f1e774ac4b","379bd633-6e07-4440-9c92-974a84a79902"
"VALID","sim_sp","AP.SF-5116","S2308BHM","SP.S2308BHM","SP.S2308BHM","7a90d8a1-6dac-425d-b829-62f1e774ac4b","673ecd9d-db65-4ccc-8245-cac4ba59fcd3"
"VALID","sim_sp","AP.SF-5116","S2308H","SP.S2308H","SP.S2308H","7a90d8a1-6dac-425d-b829-62f1e774ac4b","5578f370-eff8-43fb-8674-837bb933da73"
"VALID","sim_sp","AP.SF-5116","S2308HM","SP.S2308HM","SP.S2308HM","7a90d8a1-6dac-425d-b829-62f1e774ac4b","c5bf51dc-1706-4c0f-9013-3aa6285bd769"
"VALID","sim_sp","AP.SF-5116","S2309APM","SP.S2309APM","SP.S2309APM","7a90d8a1-6dac-425d-b829-62f1e774ac4b","4fd33e59-22ed-4695-b5af-da33573de297"
"VALID","sim_sp","AP.FL-5116","S2308APM","SP.S2308APM","SP.S2308APM","16cc928a-a9de-4a57-92ed-c7a209cfa9c7","50b9b76e-ff2f-420c-8407-60d14e299357"
"VALID","sim_sp","AP.FL-5116","S2308BH","SP.S2308BH","SP.S2308BH","16cc928a-a9de-4a57-92ed-c7a209cfa9c7","379bd633-6e07-4440-9c92-974a84a79902"
"VALID","sim_sp","AP.FL-5116","S2308BHM","SP.S2308BHM","SP.S2308BHM","16cc928a-a9de-4a57-92ed-c7a209cfa9c7","673ecd9d-db65-4ccc-8245-cac4ba59fcd3"
"VALID","sim_sp","AP.FL-5116","S2308H","SP.S2308H","SP.S2308H","16cc928a-a9de-4a57-92ed-c7a209cfa9c7","5578f370-eff8-43fb-8674-837bb933da73"
"VALID","sim_sp","AP.FL-5116","S2308HM","SP.S2308HM","SP.S2308HM","16cc928a-a9de-4a57-92ed-c7a209cfa9c7","c5bf51dc-1706-4c0f-9013-3aa6285bd769"
"VALID","sim_sp","AP.FL-5116","S2309APM","SP.S2309APM","SP.S2309APM","16cc928a-a9de-4a57-92ed-c7a209cfa9c7","4fd33e59-22ed-4695-b5af-da33573de297"
"VALID","sim_sp","AP.SF-SH-335","S2308APM","SP.S2308APM","SP.S2308APM","4d6c3335-0165-4603-86cc-13326bcba82c","50b9b76e-ff2f-420c-8407-60d14e299357"
"VALID","sim_sp","AP.SF-SH-335","S2308BH","SP.S2308BH","SP.S2308BH","4d6c3335-0165-4603-86cc-13326bcba82c","379bd633-6e07-4440-9c92-974a84a79902"
"VALID","sim_sp","AP.SF-SH-335","S2308BHM","SP.S2308BHM","SP.S2308BHM","4d6c3335-0165-4603-86cc-13326bcba82c","673ecd9d-db65-4ccc-8245-cac4ba59fcd3"
"VALID","sim_sp","AP.SF-SH-335","S2308H","SP.S2308H","SP.S2308H","4d6c3335-0165-4603-86cc-13326bcba82c","5578f370-eff8-43fb-8674-837bb933da73"
"VALID","sim_sp","AP.SF-SH-335","S2308HM","SP.S2308HM","SP.S2308HM","4d6c3335-0165-4603-86cc-13326bcba82c","c5bf51dc-1706-4c0f-9013-3aa6285bd769"
"VALID","sim_sp","AP.SF-SH-335","S2309APM","SP.S2309APM","SP.S2309APM","4d6c3335-0165-4603-86cc-13326bcba82c","4fd33e59-22ed-4695-b5af-da33573de297"
"VALID","sim_sp","AP.FL-SH-335","S2308APM","SP.S2308APM","SP.S2308APM","456de318-39a0-4fec-813b-faf512d6e696","50b9b76e-ff2f-420c-8407-60d14e299357"
"VALID","sim_sp","AP.FL-SH-335","S2308BH","SP.S2308BH","SP.S2308BH","456de318-39a0-4fec-813b-faf512d6e696","379bd633-6e07-4440-9c92-974a84a79902"
"VALID","sim_sp","AP.FL-SH-335","S2308BHM","SP.S2308BHM","SP.S2308BHM","456de318-39a0-4fec-813b-faf512d6e696","673ecd9d-db65-4ccc-8245-cac4ba59fcd3"
"VALID","sim_sp","AP.FL-SH-335","S2308H","SP.S2308H","SP.S2308H","456de318-39a0-4fec-813b-faf512d6e696","5578f370-eff8-43fb-8674-837bb933da73"
"VALID","sim_sp","AP.FL-SH-335","S2308HM","SP.S2308HM","SP.S2308HM","456de318-39a0-4fec-813b-faf512d6e696","c5bf51dc-1706-4c0f-9013-3aa6285bd769"
"VALID","sim_sp","AP.FL-SH-335","S2309APM","SP.S2309APM","SP.S2309APM","456de318-39a0-4fec-813b-faf512d6e696","4fd33e59-22ed-4695-b5af-da33573de297"
"VALID","sim_sp","AP.SF-5118","S2308APM","SP.S2308APM","SP.S2308APM","8e89a78a-9776-4600-81f8-db648a2167cd","50b9b76e-ff2f-420c-8407-60d14e299357"
"VALID","sim_sp","AP.SF-5118","S2308BH","SP.S2308BH","SP.S2308BH","8e89a78a-9776-4600-81f8-db648a2167cd","379bd633-6e07-4440-9c92-974a84a79902"
"VALID","sim_sp","AP.SF-5118","S2308BHM","SP.S2308BHM","SP.S2308BHM","8e89a78a-9776-4600-81f8-db648a2167cd","673ecd9d-db65-4ccc-8245-cac4ba59fcd3"
"VALID","sim_sp","AP.SF-5118","S2308H","SP.S2308H","SP.S2308H","8e89a78a-9776-4600-81f8-db648a2167cd","5578f370-eff8-43fb-8674-837bb933da73"
"VALID","sim_sp","AP.SF-5118","S2308HM","SP.S2308HM","SP.S2308HM","8e89a78a-9776-4600-81f8-db648a2167cd","c5bf51dc-1706-4c0f-9013-3aa6285bd769"
"VALID","sim_sp","AP.SF-5118","S2309APM","SP.S2309APM","SP.S2309APM","8e89a78a-9776-4600-81f8-db648a2167cd","4fd33e59-22ed-4695-b5af-da33573de297"
"VALID","sim_sp","AP.FL-5118","S2308APM","SP.S2308APM","SP.S2308APM","bea72833-3ab7-4c96-8ff5-34e87907a223","50b9b76e-ff2f-420c-8407-60d14e299357"
"VALID","sim_sp","AP.FL-5118","S2308BH","SP.S2308BH","SP.S2308BH","bea72833-3ab7-4c96-8ff5-34e87907a223","379bd633-6e07-4440-9c92-974a84a79902"
"VALID","sim_sp","AP.FL-5118","S2308BHM","SP.S2308BHM","SP.S2308BHM","bea72833-3ab7-4c96-8ff5-34e87907a223","673ecd9d-db65-4ccc-8245-cac4ba59fcd3"
"VALID","sim_sp","AP.FL-5118","S2308H","SP.S2308H","SP.S2308H","bea72833-3ab7-4c96-8ff5-34e87907a223","5578f370-eff8-43fb-8674-837bb933da73"
"VALID","sim_sp","AP.FL-5118","S2308HM","SP.S2308HM","SP.S2308HM","bea72833-3ab7-4c96-8ff5-34e87907a223","c5bf51dc-1706-4c0f-9013-3aa6285bd769"
"VALID","sim_sp","AP.FL-5118","S2309APM","SP.S2309APM","SP.S2309APM","bea72833-3ab7-4c96-8ff5-34e87907a223","4fd33e59-22ed-4695-b5af-da33573de297"
"VALID","sim_sp","AP.SF-SH-336","S2308APM","SP.S2308APM","SP.S2308APM","ee689d55-6267-49b4-8110-32b44e1e39f0","50b9b76e-ff2f-420c-8407-60d14e299357"
"VALID","sim_sp","AP.SF-SH-336","S2308BH","SP.S2308BH","SP.S2308BH","ee689d55-6267-49b4-8110-32b44e1e39f0","379bd633-6e07-4440-9c92-974a84a79902"
"VALID","sim_sp","AP.SF-SH-336","S2308BHM","SP.S2308BHM","SP.S2308BHM","ee689d55-6267-49b4-8110-32b44e1e39f0","673ecd9d-db65-4ccc-8245-cac4ba59fcd3"
"VALID","sim_sp","AP.SF-SH-336","S2308H","SP.S2308H","SP.S2308H","ee689d55-6267-49b4-8110-32b44e1e39f0","5578f370-eff8-43fb-8674-837bb933da73"
"VALID","sim_sp","AP.SF-SH-336","S2308HM","SP.S2308HM","SP.S2308HM","ee689d55-6267-49b4-8110-32b44e1e39f0","c5bf51dc-1706-4c0f-9013-3aa6285bd769"
"VALID","sim_sp","AP.SF-SH-336","S2309APM","SP.S2309APM","SP.S2309APM","ee689d55-6267-49b4-8110-32b44e1e39f0","4fd33e59-22ed-4695-b5af-da33573de297"
"VALID","sim_sp","AP.FL-5120","S2308APM","SP.S2308APM","SP.S2308APM","49c5db09-d2ba-4a16-a8d5-88fe270a41eb","50b9b76e-ff2f-420c-8407-60d14e299357"
"VALID","sim_sp","AP.FL-5120","S2308BH","SP.S2308BH","SP.S2308BH","49c5db09-d2ba-4a16-a8d5-88fe270a41eb","379bd633-6e07-4440-9c92-974a84a79902"
"VALID","sim_sp","AP.FL-5120","S2308BHM","SP.S2308BHM","SP.S2308BHM","49c5db09-d2ba-4a16-a8d5-88fe270a41eb","673ecd9d-db65-4ccc-8245-cac4ba59fcd3"
"VALID","sim_sp","AP.FL-5120","S2308H","SP.S2308H","SP.S2308H","49c5db09-d2ba-4a16-a8d5-88fe270a41eb","5578f370-eff8-43fb-8674-837bb933da73"
"VALID","sim_sp","AP.FL-5120","S2308HM","SP.S2308HM","SP.S2308HM","49c5db09-d2ba-4a16-a8d5-88fe270a41eb","c5bf51dc-1706-4c0f-9013-3aa6285bd769"
"VALID","sim_sp","AP.FL-5120","S2309APM","SP.S2309APM","SP.S2309APM","49c5db09-d2ba-4a16-a8d5-88fe270a41eb","4fd33e59-22ed-4695-b5af-da33573de297"
"VALID","sim_sp","AP.SF-5122","S2308APM","SP.S2308APM","SP.S2308APM","c8a27ff3-52c8-41e3-8f7d-9b6ffd4b7cdd","50b9b76e-ff2f-420c-8407-60d14e299357"
"VALID","sim_sp","AP.SF-5122","S2308BH","SP.S2308BH","SP.S2308BH","c8a27ff3-52c8-41e3-8f7d-9b6ffd4b7cdd","379bd633-6e07-4440-9c92-974a84a79902"
"VALID","sim_sp","AP.SF-5122","S2308BHM","SP.S2308BHM","SP.S2308BHM","c8a27ff3-52c8-41e3-8f7d-9b6ffd4b7cdd","673ecd9d-db65-4ccc-8245-cac4ba59fcd3"
"VALID","sim_sp","AP.SF-5122","S2308H","SP.S2308H","SP.S2308H","c8a27ff3-52c8-41e3-8f7d-9b6ffd4b7cdd","5578f370-eff8-43fb-8674-837bb933da73"
"VALID","sim_sp","AP.SF-5122","S2308HM","SP.S2308HM","SP.S2308HM","c8a27ff3-52c8-41e3-8f7d-9b6ffd4b7cdd","c5bf51dc-1706-4c0f-9013-3aa6285bd769"
"VALID","sim_sp","AP.SF-5122","S2309APM","SP.S2309APM","SP.S2309APM","c8a27ff3-52c8-41e3-8f7d-9b6ffd4b7cdd","4fd33e59-22ed-4695-b5af-da33573de297"
"VALID","sim_sp","AP.FL-5122","S2308APM","SP.S2308APM","SP.S2308APM","e0f76104-3b42-46bf-84b5-7b57dffa2c4e","50b9b76e-ff2f-420c-8407-60d14e299357"
"VALID","sim_sp","AP.FL-5122","S2308BH","SP.S2308BH","SP.S2308BH","e0f76104-3b42-46bf-84b5-7b57dffa2c4e","379bd633-6e07-4440-9c92-974a84a79902"
"VALID","sim_sp","AP.FL-5122","S2308BHM","SP.S2308BHM","SP.S2308BHM","e0f76104-3b42-46bf-84b5-7b57dffa2c4e","673ecd9d-db65-4ccc-8245-cac4ba59fcd3"
"VALID","sim_sp","AP.FL-5122","S2308H","SP.S2308H","SP.S2308H","e0f76104-3b42-46bf-84b5-7b57dffa2c4e","5578f370-eff8-43fb-8674-837bb933da73"
"VALID","sim_sp","AP.FL-5122","S2308HM","SP.S2308HM","SP.S2308HM","e0f76104-3b42-46bf-84b5-7b57dffa2c4e","c5bf51dc-1706-4c0f-9013-3aa6285bd769"
"VALID","sim_sp","AP.FL-5122","S2309APM","SP.S2309APM","SP.S2309APM","e0f76104-3b42-46bf-84b5-7b57dffa2c4e","4fd33e59-22ed-4695-b5af-da33573de297"
"VALID","sim_sp","AP.SF-5124","S2308APM","SP.S2308APM","SP.S2308APM","afeecc7a-6ca0-47d9-8fd0-3ec4e23a65d9","50b9b76e-ff2f-420c-8407-60d14e299357"
"VALID","sim_sp","AP.SF-5124","S2308BH","SP.S2308BH","SP.S2308BH","afeecc7a-6ca0-47d9-8fd0-3ec4e23a65d9","379bd633-6e07-4440-9c92-974a84a79902"
"VALID","sim_sp","AP.SF-5124","S2308BHM","SP.S2308BHM","SP.S2308BHM","afeecc7a-6ca0-47d9-8fd0-3ec4e23a65d9","673ecd9d-db65-4ccc-8245-cac4ba59fcd3"
"VALID","sim_sp","AP.SF-5124","S2308H","SP.S2308H","SP.S2308H","afeecc7a-6ca0-47d9-8fd0-3ec4e23a65d9","5578f370-eff8-43fb-8674-837bb933da73"
"VALID","sim_sp","AP.SF-5124","S2308HM","SP.S2308HM","SP.S2308HM","afeecc7a-6ca0-47d9-8fd0-3ec4e23a65d9","c5bf51dc-1706-4c0f-9013-3aa6285bd769"
"VALID","sim_sp","AP.SF-5124","S2309APM","SP.S2309APM","SP.S2309APM","afeecc7a-6ca0-47d9-8fd0-3ec4e23a65d9","4fd33e59-22ed-4695-b5af-da33573de297"
"VALID","sim_sp","AP.FL-5124","S2308APM","SP.S2308APM","SP.S2308APM","9d48c6ad-8e3a-4cbf-964e-3636a3e9bcb3","50b9b76e-ff2f-420c-8407-60d14e299357"
"VALID","sim_sp","AP.FL-5124","S2308BH","SP.S2308BH","SP.S2308BH","9d48c6ad-8e3a-4cbf-964e-3636a3e9bcb3","379bd633-6e07-4440-9c92-974a84a79902"
"VALID","sim_sp","AP.FL-5124","S2308BHM","SP.S2308BHM","SP.S2308BHM","9d48c6ad-8e3a-4cbf-964e-3636a3e9bcb3","673ecd9d-db65-4ccc-8245-cac4ba59fcd3"
"VALID","sim_sp","AP.FL-5124","S2308H","SP.S2308H","SP.S2308H","9d48c6ad-8e3a-4cbf-964e-3636a3e9bcb3","5578f370-eff8-43fb-8674-837bb933da73"
"VALID","sim_sp","AP.FL-5124","S2308HM","SP.S2308HM","SP.S2308HM","9d48c6ad-8e3a-4cbf-964e-3636a3e9bcb3","c5bf51dc-1706-4c0f-9013-3aa6285bd769"
"VALID","sim_sp","AP.FL-5124","S2309APM","SP.S2309APM","SP.S2309APM","9d48c6ad-8e3a-4cbf-964e-3636a3e9bcb3","4fd33e59-22ed-4695-b5af-da33573de297"
"VALID","sim_sp","AP.SF-SW-282","S2308APM","SP.S2308APM","SP.S2308APM","4362de9d-33e9-4ecb-a501-2f8d2044ebd9","50b9b76e-ff2f-420c-8407-60d14e299357"
"VALID","sim_sp","AP.SF-SW-282","S2308BH","SP.S2308BH","SP.S2308BH","4362de9d-33e9-4ecb-a501-2f8d2044ebd9","379bd633-6e07-4440-9c92-974a84a79902"
"VALID","sim_sp","AP.SF-SW-282","S2308BHM","SP.S2308BHM","SP.S2308BHM","4362de9d-33e9-4ecb-a501-2f8d2044ebd9","673ecd9d-db65-4ccc-8245-cac4ba59fcd3"
"VALID","sim_sp","AP.SF-SW-282","S2308H","SP.S2308H","SP.S2308H","4362de9d-33e9-4ecb-a501-2f8d2044ebd9","5578f370-eff8-43fb-8674-837bb933da73"
"VALID","sim_sp","AP.SF-SW-282","S2308HM","SP.S2308HM","SP.S2308HM","4362de9d-33e9-4ecb-a501-2f8d2044ebd9","c5bf51dc-1706-4c0f-9013-3aa6285bd769"
"VALID","sim_sp","AP.SF-SW-282","S2309APM","SP.S2309APM","SP.S2309APM","4362de9d-33e9-4ecb-a501-2f8d2044ebd9","4fd33e59-22ed-4695-b5af-da33573de297"
"VALID","sim_sp","AP.SF-5126","S2308APM","SP.S2308APM","SP.S2308APM","8e0b7ee6-31c5-4171-adcf-051e47e8ebf2","50b9b76e-ff2f-420c-8407-60d14e299357"
"VALID","sim_sp","AP.SF-5126","S2308BH","SP.S2308BH","SP.S2308BH","8e0b7ee6-31c5-4171-adcf-051e47e8ebf2","379bd633-6e07-4440-9c92-974a84a79902"
"VALID","sim_sp","AP.SF-5126","S2308BHM","SP.S2308BHM","SP.S2308BHM","8e0b7ee6-31c5-4171-adcf-051e47e8ebf2","673ecd9d-db65-4ccc-8245-cac4ba59fcd3"
"VALID","sim_sp","AP.SF-5126","S2308H","SP.S2308H","SP.S2308H","8e0b7ee6-31c5-4171-adcf-051e47e8ebf2","5578f370-eff8-43fb-8674-837bb933da73"
"VALID","sim_sp","AP.SF-5126","S2308HM","SP.S2308HM","SP.S2308HM","8e0b7ee6-31c5-4171-adcf-051e47e8ebf2","c5bf51dc-1706-4c0f-9013-3aa6285bd769"
"VALID","sim_sp","AP.SF-5126","S2309APM","SP.S2309APM","SP.S2309APM","8e0b7ee6-31c5-4171-adcf-051e47e8ebf2","4fd33e59-22ed-4695-b5af-da33573de297"
"VALID","sim_sp","AP.FL-5126","S2308APM","SP.S2308APM","SP.S2308APM","a5e30523-462e-4e5e-b3cf-6c8d0a933ddd","50b9b76e-ff2f-420c-8407-60d14e299357"
"VALID","sim_sp","AP.FL-5126","S2308BH","SP.S2308BH","SP.S2308BH","a5e30523-462e-4e5e-b3cf-6c8d0a933ddd","379bd633-6e07-4440-9c92-974a84a79902"
"VALID","sim_sp","AP.FL-5126","S2308BHM","SP.S2308BHM","SP.S2308BHM","a5e30523-462e-4e5e-b3cf-6c8d0a933ddd","673ecd9d-db65-4ccc-8245-cac4ba59fcd3"
"VALID","sim_sp","AP.FL-5126","S2308H","SP.S2308H","SP.S2308H","a5e30523-462e-4e5e-b3cf-6c8d0a933ddd","5578f370-eff8-43fb-8674-837bb933da73"
"VALID","sim_sp","AP.FL-5126","S2308HM","SP.S2308HM","SP.S2308HM","a5e30523-462e-4e5e-b3cf-6c8d0a933ddd","c5bf51dc-1706-4c0f-9013-3aa6285bd769"
"VALID","sim_sp","AP.FL-5126","S2309APM","SP.S2309APM","SP.S2309APM","a5e30523-462e-4e5e-b3cf-6c8d0a933ddd","4fd33e59-22ed-4695-b5af-da33573de297"
"VALID","sim_sp","AP.SF-5128","S2308APM","SP.S2308APM","SP.S2308APM","619b5e57-e120-4f46-91b6-bf9ffd849363","50b9b76e-ff2f-420c-8407-60d14e299357"
"VALID","sim_sp","AP.SF-5128","S2308BH","SP.S2308BH","SP.S2308BH","619b5e57-e120-4f46-91b6-bf9ffd849363","379bd633-6e07-4440-9c92-974a84a79902"
"VALID","sim_sp","AP.SF-5128","S2308BHM","SP.S2308BHM","SP.S2308BHM","619b5e57-e120-4f46-91b6-bf9ffd849363","673ecd9d-db65-4ccc-8245-cac4ba59fcd3"
"VALID","sim_sp","AP.SF-5128","S2308H","SP.S2308H","SP.S2308H","619b5e57-e120-4f46-91b6-bf9ffd849363","5578f370-eff8-43fb-8674-837bb933da73"
"VALID","sim_sp","AP.SF-5128","S2308HM","SP.S2308HM","SP.S2308HM","619b5e57-e120-4f46-91b6-bf9ffd849363","c5bf51dc-1706-4c0f-9013-3aa6285bd769"
"VALID","sim_sp","AP.SF-5128","S2309APM","SP.S2309APM","SP.S2309APM","619b5e57-e120-4f46-91b6-bf9ffd849363","4fd33e59-22ed-4695-b5af-da33573de297"
"VALID","sim_sp","AP.FL-5128","S2308APM","SP.S2308APM","SP.S2308APM","128e6019-8118-4df1-afe9-d5302523f749","50b9b76e-ff2f-420c-8407-60d14e299357"
"VALID","sim_sp","AP.FL-5128","S2308BH","SP.S2308BH","SP.S2308BH","128e6019-8118-4df1-afe9-d5302523f749","379bd633-6e07-4440-9c92-974a84a79902"
"VALID","sim_sp","AP.FL-5128","S2308BHM","SP.S2308BHM","SP.S2308BHM","128e6019-8118-4df1-afe9-d5302523f749","673ecd9d-db65-4ccc-8245-cac4ba59fcd3"
"VALID","sim_sp","AP.FL-5128","S2308H","SP.S2308H","SP.S2308H","128e6019-8118-4df1-afe9-d5302523f749","5578f370-eff8-43fb-8674-837bb933da73"
"VALID","sim_sp","AP.FL-5128","S2308HM","SP.S2308HM","SP.S2308HM","128e6019-8118-4df1-afe9-d5302523f749","c5bf51dc-1706-4c0f-9013-3aa6285bd769"
"VALID","sim_sp","AP.FL-5128","S2309APM","SP.S2309APM","SP.S2309APM","128e6019-8118-4df1-afe9-d5302523f749","4fd33e59-22ed-4695-b5af-da33573de297"
"VALID","sim_sp","AP.SF-5130","S2308APM","SP.S2308APM","SP.S2308APM","f2fb52a4-cf65-43a5-b1db-fbac502e1e41","50b9b76e-ff2f-420c-8407-60d14e299357"
"VALID","sim_sp","AP.SF-5130","S2308BH","SP.S2308BH","SP.S2308BH","f2fb52a4-cf65-43a5-b1db-fbac502e1e41","379bd633-6e07-4440-9c92-974a84a79902"
"VALID","sim_sp","AP.SF-5130","S2308BHM","SP.S2308BHM","SP.S2308BHM","f2fb52a4-cf65-43a5-b1db-fbac502e1e41","673ecd9d-db65-4ccc-8245-cac4ba59fcd3"
"VALID","sim_sp","AP.SF-5130","S2308H","SP.S2308H","SP.S2308H","f2fb52a4-cf65-43a5-b1db-fbac502e1e41","5578f370-eff8-43fb-8674-837bb933da73"
"VALID","sim_sp","AP.SF-5130","S2308HM","SP.S2308HM","SP.S2308HM","f2fb52a4-cf65-43a5-b1db-fbac502e1e41","c5bf51dc-1706-4c0f-9013-3aa6285bd769"
"VALID","sim_sp","AP.SF-5130","S2309APM","SP.S2309APM","SP.S2309APM","f2fb52a4-cf65-43a5-b1db-fbac502e1e41","4fd33e59-22ed-4695-b5af-da33573de297"
"VALID","sim_sp","AP.FL-5130","S2308APM","SP.S2308APM","SP.S2308APM","28d6998f-8364-45bf-a4d2-e3317a7a2d63","50b9b76e-ff2f-420c-8407-60d14e299357"
"VALID","sim_sp","AP.FL-5130","S2308BH","SP.S2308BH","SP.S2308BH","28d6998f-8364-45bf-a4d2-e3317a7a2d63","379bd633-6e07-4440-9c92-974a84a79902"
"VALID","sim_sp","AP.FL-5130","S2308BHM","SP.S2308BHM","SP.S2308BHM","28d6998f-8364-45bf-a4d2-e3317a7a2d63","673ecd9d-db65-4ccc-8245-cac4ba59fcd3"
"VALID","sim_sp","AP.FL-5130","S2308H","SP.S2308H","SP.S2308H","28d6998f-8364-45bf-a4d2-e3317a7a2d63","5578f370-eff8-43fb-8674-837bb933da73"
"VALID","sim_sp","AP.FL-5130","S2308HM","SP.S2308HM","SP.S2308HM","28d6998f-8364-45bf-a4d2-e3317a7a2d63","c5bf51dc-1706-4c0f-9013-3aa6285bd769"
"VALID","sim_sp","AP.FL-5130","S2309APM","SP.S2309APM","SP.S2309APM","28d6998f-8364-45bf-a4d2-e3317a7a2d63","4fd33e59-22ed-4695-b5af-da33573de297"
"VALID","sim_sp","AP.SF-5132","S2308APM","SP.S2308APM","SP.S2308APM","c62d1436-75ee-4d33-86b1-92430f60165e","50b9b76e-ff2f-420c-8407-60d14e299357"
"VALID","sim_sp","AP.SF-5132","S2308BH","SP.S2308BH","SP.S2308BH","c62d1436-75ee-4d33-86b1-92430f60165e","379bd633-6e07-4440-9c92-974a84a79902"
"VALID","sim_sp","AP.SF-5132","S2308BHM","SP.S2308BHM","SP.S2308BHM","c62d1436-75ee-4d33-86b1-92430f60165e","673ecd9d-db65-4ccc-8245-cac4ba59fcd3"
